	token	coref	ner
6365	moment	O	O
6366	van	O	O
6367	afdoening	1253)|(1254)	O
6368	.	O	O
6369	In	O	O
6370	de	O	O
6371	aanloop	O	O
6372	naar	O	O
6373	de	(196	O
6374	verkiezingen	196)	O
6375	zal	O	O
6376	het	(91	O
6377	college	91)	O
6378	een	(1255	O
6379	aantal	O	O
6380	toezeggingen	1255)|(1256)	O
6381	gestand	O	O
6382	doen	O	O
6383	.	O	O
6384	De	(1257	O
6385	heer	O	O
6386	Sungur	O	S-PER
6387	(	O	O
6388	DENK	1257)|(28)	O
6389	)	O	O
6390	merkt	O	O
6391	op	O	O
6392	dat	O	O
6393	bij	O	O
6394	de	(1258	O
6395	behandeling	O	O
6396	van	O	O
6397	de	(1250	O
6398	motie	1250)|1258)	O
6399	de	(129	O
6400	burge-	O	O
6401	meester	129)	O
6402	heeft	O	O
6403	toegezegd	O	O
6404	in	O	O
6405	september	(1259)	O
6406	met	O	O
6407	een	(1260	O
6408	brief	1260)	O
6409	bij	O	O
6410	de	(50	O
6411	commissie	50)	O
6412	terug	O	O
6413	te	O	O
6414	ko-	O	O
6415	men	(1261)	O
6416	over	O	O
6417	de	(1262	O
6418	acties	O	O
6419	die	O	O
6420	uitgezet	O	O
6421	zouden	O	O
6422	worden	1262)	O
6423	.	O	O
6424	Hij	(1263)	O
6425	vraagt	O	O
6426	of	O	O
6427	de	(1186	O
6428	raad	1186)	O
6429	mag	O	O
6430	verwacht-	O	O
6431	en	O	O
6432	dat	O	O
6433	de	(129	O
6434	burgemeester	129)	O
6435	in	O	O
6436	oktober	(1264)	O
6437	de	(1186	O
6438	raad	1186)	O
6439	een	(1266|(1265	O
6440	terugkoppeling	O	O
6441	geeft	O	O
6442	over	O	O
6443	de	(1267	O
6444	voorge-	O	O
6445	490	O	O
6446	nomen	O	O
6447	acties	O	O
6448	die	O	O
6449	recht	(1268)	O
6450	doen	O	O
6451	aan	O	O
6452	de	(1250	O
6453	motie	1250)|1267)|1265)	O
6454	.	O	O
6455	Burgemeester	(779	O
6456	Dijksma	779)	S-PER
6457	antwoordt	O	O
6458	bevestigend	O	O
6459	.	O	O
6460	Als	O	O
6461	het	(1269)	O
6462	gaat	O	O
6463	om	O	O
6464	de	(1270	O
6465	rekening	O	O
6466	aan	O	O
6467	BZK	1270)|1266)|(914)	O
6468	,	O	O
6469	zet	O	O
6470	de	(129	O
6471	burgemeester	129)	O
6472	uiteen	O	O
6473	dat	O	O
6474	vooraf	O	O
6475	duidelijk	O	O
6476	was	O	O
6477	dat	O	O
6478	de	(1271	O
6479	bijdrage	O	O
6480	vanuit	O	O
6481	BZK	1271)|(914)	O
6482	nooit	O	O
6483	kostendekkend	O	O
6484	zou	O	O
6485	worden	O	O
6486	.	O	O
6487	Zij	(1272)	O
6488	licht	O	O
6489	toe	O	O
6490	dat	O	O
6491	het	(1273	O
6492	doorsturen	O	O
6493	van	O	O
6494	rekeningen	1273)|(1274)	O
6495	niet	O	O
6496	past	O	O
6497	in	O	O
6498	haar	(1275)|(1276	O
6499	stijl	O	O
6500	van	O	O
6501	policy	1276)|(1277)	O
6502	.	O	O
6503	Zij	(1278)	O
6504	denkt	O	O
6505	dat	O	O
6506	het	(1279)	O
6507	belangrijk	O	O
6508	is	O	O
6509	bij	O	O
6510	BZK	(1280)	O
6511	te	O	O
6512	blijven	O	O
6513	aangeven	O	O
6514	dat	O	O
6515	kosten	(1281	O
6516	voor	O	O
6517	de	(933	O
6518	gemeenten	933)|1281)	O
6519	oplopen	O	O
6520	,	O	O
6521	niet	O	O
6522	alleen	O	O
6523	voor	O	O
6524	de	(1282|(196	O
6525	verkiezingen	196)	O
6526	en	O	O
6527	het	(1283	O
6528	orga-	1283)|1282)	O
6529	niseren	O	O
6530	daarvan	O	O
6531	maar	O	O
6532	ook	O	O
6533	voor	O	O
6534	vele	(1284	O
6535	andere	O	O
6536	zaken	1284)	O
6537	.	O	O
6538	Dat	(1285)	O
6539	doet	O	O
6540	het	(1286)|(91	O
6541	college	91)	O
6542	ook	O	O
6543	in	O	O
6544	zijn	(1287)|(1288	O
6545	contacten	O	O
6546	die	O	O
6547	het	(1289)	O
6548	bij	O	O
6549	voortduring	(1290)	O
6550	heeft	1288)	O
6551	.	O	O
6552	Ook	O	O
6553	via	O	O
6554	de	(113	O
6555	VNG	113)	O
6556	kaart	O	O
6557	het	(91	O
6558	college	91)	O
6559	het	(1291	O
6560	nodige	1291)	O
6561	aan	O	O
6562	.	O	O
6563	Zij	(1292)	O
6564	betwijfelt	O	O
6565	ook	O	O
6566	of	O	O
6567	veel	O	O
6568	te	O	O
6569	bereiken	O	O
6570	is	O	O
6571	met	O	O
6572	het	(1294|(1293	O
6573	doorsturen	O	O
6574	van	O	O
6575	de	(1295	O
6576	rekening	1295)|1293)	O
6577	.	O	O
6578	Mevrouw	(507	O
6579	Van	O	B-PER
6580	Dun	O	E-PER
6581	(	O	O
6582	D66	507)|1294)|(1296)	O
6583	)	O	O
6584	begrijpt	O	O
6585	dat	O	O
6586	dit	(1297)	O
6587	niet	O	O
6588	de	(1298	O
6589	manier	O	O
6590	van	O	O
6591	de	(129	O
6592	burgemeester	129)|1298)	O
6593	is	O	O
6594	.	O	O
6595	Dit	(1299	O
6596	500	1299)	O
6597	is	O	O
6598	wel	O	O
6599	haar	(1300)|(1301	O
6600	manier	1301)	O
6601	.	O	O
6602	Wanneer	O	O
6603	de	(258	O
6604	gemeente	258)	O
6605	een	(1302	O
6606	verzoek	1302)	O
6607	krijgt	O	O
6608	ergens	O	O
6609	aan	O	O
6610	mee	O	O
6611	te	O	O
6612	wer-	O	O
6613	ken	O	O
6614	,	O	O
6615	vindt	O	O
6616	zij	(258)	O
6617	de	(1303	O
6618	verhouding	1303)	O
6619	scheef	O	O
6620	als	O	O
6621	het	(1304)	O
6622	gaat	O	O
6623	om	O	O
6624	de	(1306|(1305	O
6625	kosten	O	O
6626	voor	O	O
6627	de	(258	O
6628	gemeente	258)|1305)	O
6629	en	O	O
6630	de	(1307	O
6631	kosten	O	O
6632	voor	O	O
6633	degene	(1308	O
6634	die	O	O
6635	het	(1309	O
6636	verzoek	1309)	O
6637	doet	1308)|1307)|1306)	O
6638	.	O	O
6639	Het	(1310	O
6640	merendeel	1310)	O
6641	kwam	O	O
6642	bij	O	O
6643	de	(258	O
6644	gemeente	258)	O
6645	terecht	O	O
6646	.	O	O
6647	Zij	(258)	O
6648	vindt	O	O
6649	dat	O	O
6650	dat	(1311)	O
6651	hoe	O	O
6652	dan	O	O
6653	ook	O	O
6654	aan	O	O
6655	de	(1312	O
6656	orde	1312)	O
6657	gesteld	O	O
6658	mag	O	O
6659	worden	O	O
6660	.	O	O
6661	Zij	(1313)	O
6662	benadrukt	O	O
6663	dat	O	O
6664	de	(258	O
6665	gemeente	258)	O
6666	dit	(1314)	O
6667	aan	O	O
6668	de	(1315	O
6669	orde	1315)	O
6670	moet	O	O
6671	stellen	O	O
6672	.	O	O
6673	Burgemeester	(779	O
6674	Dijksma	779)	S-PER
6675	is	O	O
6676	bereid	O	O
6677	om	O	O
6678	dit	(1316)	O
6679	aan	O	O
6680	de	(1317	O
6681	orde	1317)	O
6682	te	O	O
6683	stellen	O	O
6684	.	O	O
6685	Zij	(1313)	O
6686	denkt	O	O
6687	ook	O	O
6688	dat	O	O
6689	dat	(1318)	O
6690	terecht	O	O
6691	is	O	O
6692	.	O	O
6693	Zij	(1313)	O
6694	voorziet	O	O
6695	dat	O	O
6696	de	(1319	O
6697	verhouding	1319)	O
6698	eerder	O	O
6699	schever	O	O
6700	wordt	O	O
6701	dan	O	O
6702	minder	O	O
6703	scheef	O	O
6704	.	O	O
6705	Zij	(1320)	O
6706	zal	O	O
6707	de	(1321	O
6708	kritiek	1321)	O
6709	overbrengen	O	O
6710	.	O	O
6711	De	(43	O
6712	voorzitter	43)	O
6713	concludeert	O	O
6714	dat	O	O
6715	dit	(1322	O
6716	onderwerp	1322)	O
6717	doorgeleid	O	O
6718	wordt	O	O
6719	naar	O	O
6720	de	(1323	O
6721	raad	O	O
6722	met	O	O
6723	de	(1324	O
6724	B-	O	O
6725	510	O	O
6726	status	1324)|1323)	O
6727	.	O	O
6728	In	O	O
6729	de	(1325	O
6730	afstemming	O	O
6731	met	O	O
6732	de	(50	O
6733	commissie	50)|1325)	O
6734	concludeert	O	O
6735	hij	(1326)	O
6736	dat	O	O
6737	de	(50	O
6738	commissie	50)	O
6739	voor	O	O
6740	de	(1327	O
6741	bespreking	1327)	O
6742	15	(1328	O
6743	minuten	1328)	O
6744	uittrekt	O	O
6745	en	O	O
6746	dat	O	O
6747	de	(129	O
6748	burgemeester	129)	O
6749	de	(1329	O
6750	toegezegde	O	O
6751	brief	O	O
6752	voor	O	O
6753	de	(1330	O
6754	raadsbehandeling	1330)|1329)	O
6755	zal	O	O
6756	toesturen	O	O
6757	naar	O	O
6758	de	(50	O
6759	commissie	50)	O
6760	.	O	O
6761	Tot	O	O
6762	dat	(1331	O
6763	moment	1331)	O
6764	krijgt	O	O
6765	het	(1332)	O
6766	voor	O	O
6767	de	(1333	O
6768	heer	O	O
6769	Van	O	B-PER
6770	Steeg	O	E-PER
6771	(	O	O
6772	CDA	1333)|(1334)	O
6773	)	O	O
6774	de	(1335	O
6775	B-status	1335)	O
6776	.	O	O
6777	De	(1336	O
6778	heer	O	O
6779	Sungur	O	S-PER
6780	(	O	O
6781	DENK	1336)|(28)	O
6782	)	O	O
6783	vraagt	O	O
6784	of	O	O
6785	er	O	O
6786	fracties	(1337	O
6787	zijn	O	O
6788	die	O	O
6789	aan	O	O
6790	concrete	(1338	O
6791	voorstellen	1338)	O
6792	den-	O	O
6793	ken	1337)	O
6794	.	O	O
6795	Voor	O	O
6796	zijn	(1339)|(1340	O
6797	fractie	1340)	O
6798	lijkt	O	O
6799	dit	(1341	O
6800	voorstel	1341)	O
6801	naar	O	O
6802	de	(1342	O
6803	A-status	1342)	O
6804	te	O	O
6805	gaan	O	O
6806	.	O	O
6807	voorzitter	(43)	O
6808	concludeert	O	O
6809	dat	O	O
6810	voorafgaand	O	O
6811	aan	O	O
6812	de	(1343	O
6813	raad	1343)	O
6814	te	O	O
6815	overleggen	O	O
6816	is	O	O
6817	over	O	O
6818	de	(1344	O
6819	status	O	O
6820	van	O	O
6821	dit	(1345	O
6822	agendapunt	1345)|1344)	O
6823	.	O	O
6824	Hij	(1346)	O
6825	recapituleert	O	O
6826	de	(1347	O
6827	gedane	O	O
6828	toezegging	1347)	O
6829	:	O	O
6830	De	(129	O
6831	burgemeester	129)	O
6832	zal	O	O
6833	In	O	O
6834	Q1	(1348	O
6835	2022	1348)|(335)	O
6836	een	(1349	O
6837	brief	1349)	O
6838	sturen	O	O
6839	naar	O	O
6840	de	(1350	O
6841	raad	1350)	O
6842	waarin	O	O
6843	zij	(129)	O
6844	ingaat	O	O
6845	op	O	O
6846	de	(1351	O
6847	toegankelijkheid	1351)	O
6848	en	O	O
6849	520	(1352)	O
6850	op	O	O
6851	hoe	O	O
6852	voortgegaan	O	O
6853	zal	O	O
6854	worden	O	O
6855	met	O	O
6856	de	(1353	O
6857	bureaus	1353)	O
6858	.	O	O
6859	Zij	(1354)	O
6860	noemt	O	O
6861	ook	O	O
6862	de	(1356|(1355	O
6863	aanvullende	O	O
6864	vraag	O	O
6865	van	O	O
6866	mevrouw	(334	O
6867	Assen	334)|1355)	S-PER
6868	.	O	O
6869	Mevrouw	(1357	O
6870	Van	O	B-PER
6871	Dun	O	E-PER
6872	(	O	O
6873	D66	1357)|1356)|(1358)	O
6874	)	O	O
6875	verneemt	O	O
6876	desgevraagd	O	O
6877	van	O	O
6878	de	(43	O
6879	voorzitter	43)	O
6880	dat	O	O
6881	de	(1359	O
6882	belofte	O	O
6883	van	O	O
6884	de	(129	O
6885	burgemeester	129)	O
6886	om	O	O
6887	op	O	O
6888	het	(1111	O
6889	ministerie	1111)	O
6890	in	O	O
6891	te	O	O
6892	gaan	O	O
6893	op	O	O
6894	de	(1360	O
6895	scheve	O	O
6896	financiële	O	O
6897	verhouding	O	O
6898	als	O	O
6899	het	(1361)	O
6900	gaat	O	O
6901	om	O	O
6902	de	(1362	O
6903	bijdrage	O	O
6904	vanuit	O	O
6905	het	(532	O
6906	Rijk	532)|1362)|1360)|1359)	O
6907	,	O	O
6908	niet	O	O
6909	opgenomen	O	O
6910	zal	O	O
6911	worden	O	O
6912	als	O	O
6913	een	O	O
6914	toezegging	O	O
6915	aangezien	O	O
6916	daaraan	O	O
6917	geen	(1363	O
6918	stuk	1363)	O
6919	is	O	O
6920	verbonden	O	O
6921	.	O	O
6922	Griffie	O	O
6923	Gemeenteraad	O	O
6924	Utrecht	O	O
6925	Verslag	O	O
6926	van	O	O
6927	de	(1365|(1364	O
6928	openbare	O	O
6929	fysieke	O	O
6930	vergadering	O	O
6931	van	O	O
6932	de	(214	O
6933	Commissie	O	O
6934	Mens	O	O
6935	&	O	O
6936	Samenleving	214)|1364)	O
6937	op	O	O
6938	30	(1366	O
6939	september	O	O
6940	2021	1366)	O
6941	Pagina	(1367	O
6942	12	(1368)	O
6943	van	O	O
6944	12	1367)|1365)|(1369)	O
6945	De	(1370	O
6946	heer	O	O
6947	Sungur	O	S-PER
6948	(	O	O
6949	DENK	1370)|(1371)	O
6950	)	O	O
6951	verneemt	O	O
6952	bevestiging	(1372	O
6953	van	O	O
6954	de	(43	O
6955	voorzitter	43)|1372)	O
6956	dat	O	O
6957	de	(1374|(1373	O
6958	eerdere	O	O
6959	toezegging	O	O
6960	waaraan	O	O
6961	hij	(43)	O
6962	refereerde	1373)	O
6963	in	O	O
6964	deze	(45	O
6965	vergadering	45)|1374)	O
6966	nog	O	O
6967	loopt	O	O
6968	.	O	O
6969	530	(1375)	O
6970	De	(43	O
6971	voorzitter	43)	O
6972	sluit	O	O
6973	de	(45	O
6974	vergadering	45)	O
6975	om	O	O
6976	11.12	(1376	O
6977	uur	1376)	O
6978	en	O	O
6979	neemt	O	O
6980	bij	O	O
6981	acclamatie	(1377)	O
6982	afscheid	(1378	O
6983	van	O	O
6984	deze	(50	O
6985	commissie	50)|1378)	O
6986	.	O	O
