	token	gold	model
5365	laaghangend	['']	[]
5366	fruit	['']	[]
5367	al	['']	[]
5368	geplukt	['']	[]
5369	is	['']	[]
5370	.	['']	[]
5371	Zij	['B_PER_11']	['B_PER_108']
5372	houdt	['']	[]
5373	het	['']	[]
5374	voor	['']	[]
5375	mogelijk	['']	[]
5376	dat	['']	[]
5377	meer	['']	[]
5378	laaghangend	['']	[]
5379	fruit	['']	[]
5380	te	['']	[]
5381	vinden	['']	[]
5382	is	['']	[]
5383	in	['']	[]
5384	de	['']	[]
5385	categorie	['']	[]
5386	opvolging	['']	[]
5387	van	['']	[]
5388	het	['']	[]
5389	stembureau	['']	[]
5390	op	['']	[]
5391	het	['']	[]
5392	stadskantoor	['']	[]
5393	op	['']	[]
5394	meer	['']	[]
5395	locaties	['']	[]
5396	bij	['']	[]
5397	de	['']	[]
5398	volgende	['']	[]
5399	verkiezingen	['']	[]
5400	.	['']	[]
5401	400	['']	['B_PER_83']
5402	Burgemeester	['B_PER_6']	['B_PER_83']
5403	Dijksma	['I_PER_6']	['I_PER_83']
5404	antwoordt	['']	[]
5405	bevestigend	['']	[]
5406	.	['']	[]
5407	De	['B_PER_16']	[]
5408	heer	['I_PER_16']	[]
5409	Sungur	['I_PER_16']	[]
5410	(	['']	[]
5411	DENK	['']	[]
5412	)	['']	[]
5413	vraagt	['']	[]
5414	of	['']	[]
5415	hij	['B_PER_16']	['B_PER_109']
5416	mag	['']	[]
5417	aannemen	['']	[]
5418	dat	['']	[]
5419	de	['']	[]
5420	niet	['']	[]
5421	fysiek-toeganke-	['']	[]
5422	lijke	['']	[]
5423	bureaus	['']	[]
5424	meegenomen	['']	[]
5425	worden	['']	[]
5426	in	['']	[]
5427	de	['']	[]
5428	update	['']	[]
5429	.	['']	[]
5430	Burgemeester	['B_PER_6']	['B_PER_83']
5431	Dijksma	['I_PER_6']	['I_PER_83']
5432	antwoordt	['']	[]
5433	bevestigend	['']	[]
5434	.	['']	[]
5435	Zij	['B_PER_6']	['B_PER_110']
5436	vervolgt	['']	[]
5437	haar	['B_PER_6']	['B_PER_110']
5438	beantwoording	['']	[]
5439	met	['']	[]
5440	in	['']	[]
5441	te	['']	[]
5442	gaan	['']	[]
5443	op	['']	[]
5444	de	['']	[]
5445	vraag	['']	[]
5446	waarom	['']	[]
5447	de	['']	[]
5448	shifts	['']	[]
5449	niet	['']	[]
5450	terugkomen	['']	[]
5451	.	['']	[]
5452	Het	['']	[]
5453	probleem	['']	[]
5454	daarbij	['']	[]
5455	is	['']	[]
5456	dat	['']	[]
5457	de	['']	['B_PER_28']
5458	gemeente	['']	['I_PER_28']
5459	dan	['']	[]
5460	nog	['']	[]
5461	meer	['']	[]
5462	vrijwilligers	['']	[]
5463	moet	['']	[]
5464	werven	['']	[]
5465	.	['']	[]
5466	De	['']	['B_PER_28']
5467	gemeente	['']	['I_PER_28']
5468	beschikt	['']	[]
5469	wel	['']	[]
5470	over	['']	[]
5471	een	['']	[]
5472	behoorlijk	['']	[]
5473	aantal	['']	[]
5474	vrijwilligers	['']	[]
5475	.	['']	[]
5476	Het	['']	[]
5477	niet	['']	[]
5478	meer	['']	[]
5479	tellen	['']	[]
5480	op	['']	[]
5481	kwalitatief	['']	[]
5482	hoog	['']	[]
5483	niveau	['']	[]
5484	is	['']	[]
5485	een	['']	[]
5486	factor	['']	[]
5487	in	['']	[]
5488	de	['']	[]
5489	bekorting	['']	[]
5490	van	['']	[]
5491	de	['']	[]
5492	werkdag	['']	[]
5493	.	['']	[]
5494	Mevrouw	['B_PER_9']	[]
5495	Admiraal	['I_PER_9']	[]
5496	(	['']	[]
5497	ChristenUnie	['']	[]
5498	)	['']	[]
5499	stelt	['']	[]
5500	voor	['']	[]
5501	het	['']	[]
5502	om	['']	[]
5503	te	['']	[]
5504	draaien	['']	[]
5505	en	['']	[]
5506	door	['']	[]
5507	het	['']	[]
5508	werken	['']	[]
5509	in	['']	[]
5510	shifts	['']	[]
5511	de	['']	[]
5512	gelegenheid	['']	[]
5513	te	['']	[]
5514	creëren	['']	[]
5515	voor	['']	[]
5516	het	['']	[]
5517	werven	['']	[]
5518	van	['']	[]
5519	meer	['']	[]
5520	vrijwilligers	['']	[]
5521	.	['']	[]
5522	410	['']	[]
5523	Burgemeester	['B_PER_6']	[]
5524	Dijksma	['I_PER_6']	[]
5525	vraagt	['']	[]
5526	zich	['B_PER_6']	[]
5527	af	['']	[]
5528	of	['']	[]
5529	dat	['']	[]
5530	zo	['']	[]
5531	werken	['']	[]
5532	zal	['']	[]
5533	.	['']	[]
5534	Zij	['B_PER_6']	['B_PER_111']
5535	voorziet	['']	[]
5536	in	['']	[]
5537	dezen	['']	[]
5538	ook	['']	[]
5539	praktische	['']	[]
5540	problemen	['']	[]
5541	.	['']	[]
5542	De	['B_PER_6']	['B_PER_20']
5543	burgemeester	['I_PER_6']	['I_PER_20']
5544	licht	['']	[]
5545	toe	['']	[]
5546	op	['']	[]
5547	welke	['']	[]
5548	manier	['']	[]
5549	het	['']	[]
5550	werk	['']	[]
5551	van	['']	[]
5552	de	['']	['B_PER_19']
5553	vrijwilligers	['']	['I_PER_19']
5554	wordt	['']	[]
5555	verlicht	['']	[]
5556	.	['']	[]
5557	Zij	['B_PER_6']	['B_PER_112']
5558	vervolgt	['']	[]
5559	haar	['B_PER_6']	['B_PER_113']
5560	beantwoording	['']	[]
5561	met	['']	[]
5562	in	['']	[]
5563	te	['']	[]
5564	gaan	['']	[]
5565	op	['']	[]
5566	de	['']	[]
5567	technische	['']	[]
5568	vraag	['']	[]
5569	:	['']	[]
5570	het	['']	[]
5571	gemeen-	['']	[]
5572	telijk	['']	[]
5573	stembureau	['']	[]
5574	heeft	['']	[]
5575	het	['']	[]
5576	voorzitterschap	['']	[]
5577	van	['']	[]
5578	het	['']	[]
5579	technisch	['']	[]
5580	stembureau	['']	[]
5581	.	['']	[]
5582	De	['B_PER_15']	[]
5583	heer	['I_PER_15']	[]
5584	Bosch	['I_PER_15']	[]
5585	(	['']	[]
5586	PVV	['']	[]
5587	)	['']	[]
5588	begrijpt	['']	[]
5589	dat	['']	[]
5590	die	['']	[]
5591	dan	['']	[]
5592	ook	['']	[]
5593	de	['']	[]
5594	procesverbalen	['']	[]
5595	gaat	['']	[]
5596	vaststellen	['']	[]
5597	omdat	['']	[]
5598	het	['']	[]
5599	dan	['']	[]
5600	gaat	['']	[]
5601	om	['']	[]
5602	de	['']	[]
5603	definitieve	['']	[]
5604	stemming	['']	[]
5605	.	['']	[]
5606	Burgemeester	['B_PER_6']	['B_PER_83']
5607	Dijksma	['I_PER_6']	['I_PER_83']
5608	antwoordt	['']	[]
5609	bevestigend	['']	[]
5610	.	['']	[]
5611	De	['B_PER_15']	[]
5612	heer	['I_PER_15']	[]
5613	Bosch	['']	[]
5614	(	['']	[]
5615	PVV	['']	[]
5616	)	['']	[]
5617	houdt	['']	[]
5618	het	['']	[]
5619	voor	['']	[]
5620	mogelijk	['']	[]
5621	hierover	['']	[]
5622	bij	['']	[]
5623	de	['']	[]
5624	commissie	['']	[]
5625	terug	['']	[]
5626	te	['']	[]
5627	komen	['']	[]
5628	.	['']	[]
5629	420	['']	[]
5630	De	['B_PER_3']	['B_PER_16']
5631	voorzitter	['I_PER_3']	['I_PER_16']
5632	deelt	['']	[]
5633	mee	['']	[]
5634	dat	['']	[]
5635	na	['']	[]
5636	deze	['']	[]
5637	vergadering	['']	[]
5638	in	['']	[]
5639	technische	['']	[]
5640	zin	['']	[]
5641	te	['']	[]
5642	overleggen	['']	[]
5643	is	['']	[]
5644	met	['']	[]
5645	de	['']	[]
5646	adviseurs	['']	[]
5647	van	['']	[]
5648	de	['B_PER_6']	['B_PER_20']
5649	burgemeester	['I_PER_6']	['I_PER_20']
5650	.	['']	[]
5651	Burgemeester	['B_PER_6']	['B_PER_83']
5652	Dijksma	['I_PER_6']	['I_PER_83']
5653	biedt	['']	[]
5654	dat	['']	[]
5655	van	['']	[]
5656	harte	['']	[]
5657	aan	['']	[]
5658	.	['']	[]
5659	Zij	['B_PER_6']	['B_PER_16']
5660	doet	['']	[]
5661	de	['']	[]
5662	suggestie	['']	[]
5663	dan	['']	[]
5664	ook	['']	[]
5665	te	['']	[]
5666	spreken	['']	[]
5667	over	['']	[]
5668	de	['']	[]
5669	instructie	['']	[]
5670	.	['']	[]
5671	Over	['']	[]
5672	early	['']	[]
5673	voting	['']	[]
5674	kan	['']	[]
5675	de	['B_PER_6']	['B_PER_20']
5676	burgemeester	['I_PER_6']	['I_PER_20']
5677	niet	['']	[]
5678	voorspellen	['']	[]
5679	of	['']	[]
5680	dat	['']	[]
5681	ook	['']	[]
5682	deze	['']	[]
5683	keer	['']	[]
5684	weer	['']	[]
5685	aan	['']	[]
5686	de	['']	[]
5687	orde	['']	[]
5688	zal	['']	[]
5689	zijn	['']	[]
5690	.	['']	[]
5691	Dit	['']	[]
5692	zal	['']	[]
5693	bepaald	['']	[]
5694	worden	['']	[]
5695	door	['']	[]
5696	het	['']	[]
5697	ministerie	['']	[]
5698	.	['']	[]
5699	De	['']	[]
5700	druktemeterapp	['']	[]
5701	vindt	['']	[]
5702	de	['B_PER_6']	['B_PER_20']
5703	burgemeester	['I_PER_6']	['I_PER_20']
5704	briljant	['']	[]
5705	.	['']	[]
5706	Zij	['B_PER_6']	['B_PER_114']
5707	vindt	['']	[]
5708	dat	['']	[]
5709	die	['']	[]
5710	druktemeterapp	['']	[]
5711	moet	['']	[]
5712	blijven	['']	[]
5713	.	['']	[]
5714	Hiermee	['']	[]
5715	rondt	['']	[]
5716	zij	['B_PER_6']	['B_PER_115']
5717	haar	['B_PER_6']	['I_PER_116']
5718	beantwoording	['']	[]
5719	af	['']	[]
5720	.	['']	[]
5721	Gemiste	['']	[]
5722	antwoorden	['']	[]
5723	430	['']	[]
5724	Mevrouw	['B_PER_13']	[]
5725	Kendir	['I_PER_13']	[]
5726	(	['']	[]
5727	Student	['']	[]
5728	&	['']	[]
5729	Starter	['']	[]
5730	)	['']	[]
5731	merkt	['']	[]
5732	op	['']	[]
5733	dat	['']	[]
5734	de	['B_PER_6']	['B_PER_20']
5735	burgemeester	['I_PER_6']	['I_PER_20']
5736	positief	['']	[]
5737	stond	['']	[]
5738	tegenover	['']	[]
5739	de	['']	[]
5740	suggesties	['']	[]
5741	van	['']	[]
5742	haar	['B_PER_13']	['B_PER_20']
5743	fractie	['']	[]
5744	.	['']	[]
5745	Zij	['B_PER_13']	['B_PER_117']
5746	vraagt	['']	[]
5747	wanneer	['']	[]
5748	zij	['B_PER_13']	['B_PER_118']
5749	een	['']	[]
5750	update	['']	[]
5751	kan	['']	[]
5752	Griffie	['']	[]
5753	Gemeenteraad	['']	[]
5754	Utrecht	['']	[]
5755	Verslag	['']	[]
5756	van	['']	[]
5757	de	['']	[]
5758	openbare	['']	[]
5759	fysieke	['']	[]
5760	vergadering	['']	[]
5761	van	['']	[]
5762	de	['']	[]
5763	Commissie	['']	[]
5764	Mens	['']	[]
5765	&	['']	[]
5766	Samenleving	['']	[]
5767	op	['']	[]
5768	30	['']	[]
5769	september	['']	[]
5770	2021	['']	[]
5771	Pagina	['']	[]
5772	10	['']	[]
5773	van	['']	[]
5774	12	['']	[]
5775	verwachten	['']	[]
5776	over	['']	[]
5777	het	['']	[]
5778	gesprek	['']	[]
5779	dat	['']	[]
5780	gevoerd	['']	[]
5781	zal	['']	[]
5782	worden	['']	[]
5783	met	['']	[]
5784	de	['']	[]
5785	bedrijven	['']	[]
5786	en	['']	[]
5787	het	['']	[]
5788	communicatieteam	['']	[]
5789	.	['']	[]
5790	De	['B_PER_3']	['B_PER_16']
5791	voorzitter	['I_PER_3']	['I_PER_16']
5792	beschouwt	['']	[]
5793	dit	['']	[]
5794	als	['']	[]
5795	een	['']	[]
5796	nieuw	['']	[]
5797	onderwerp	['']	[]
5798	.	['']	[]
5799	De	['B_PER_15']	[]
5800	heer	['I_PER_15']	[]
5801	Bosch	['I_PER_15']	[]
5802	(	['']	[]
5803	PVV	['']	[]
5804	)	['']	[]
5805	vraagt	['']	[]
5806	hoe	['']	[]
5807	de	['']	[]
5808	definitieve	['']	[]
5809	uitslag	['']	[]
5810	mondeling	['']	[]
5811	volgens	['']	[]
5812	de	['']	[]
5813	Kieswet	['']	[]
5814	kenbaar	['']	[]
5815	wordt	['']	[]
5816	gemaakt	['']	[]
5817	.	['']	[]
5818	Hij	['B_PER_15']	['B_PER_119']
5819	vraagt	['']	[]
5820	of	['']	[]
5821	het	['']	[]
5822	gegarandeerd	['']	[]
5823	is	['']	[]
5824	dat	['']	[]
5825	de	['']	[]
5826	ongeldig	['']	[]
5827	verklaarde	['']	[]
5828	budgetten	['']	[]
5829	worden	['']	[]
5830	getoond	['']	[]
5831	wanneer	['']	[]
5832	burgers	['']	[]
5833	die	['']	[]
5834	willen	['']	[]
5835	zien	['']	[]
5836	.	['']	[]
5837	440	['']	[]
5838	Beantwoording	['']	[]
5839	Burgemeester	['B_PER_6']	[]
5840	Dijksma	['I_PER_6']	[]
5841	zet	['']	[]
5842	uiteen	['']	[]
5843	dat	['']	[]
5844	als	['']	[]
5845	het	['']	[]
5846	gaat	['']	[]
5847	om	['']	[]
5848	hoe	['']	[]
5849	de	['']	['B_PER_28']
5850	gemeente	['']	['I_PER_28']
5851	het	['']	[]
5852	gaat	['']	[]
5853	doen	['']	[]
5854	met	['']	[]
5855	vrijwilligers	['']	['B_PER_19']
5856	en	['']	[]
5857	de	['']	[]
5858	suggesties	['']	[]
5859	die	['']	[]
5860	daarover	['']	[]
5861	gedaan	['']	[]
5862	zijn	['']	[]
5863	,	['']	[]
5864	zij	['B_PER_6']	['B_PER_120']
5865	mogelijk	['']	[]
5866	in	['']	[]
5867	januari	['']	[]
5868	iets	['']	[]
5869	kan	['']	[]
5870	zeggen	['']	[]
5871	.	['']	[]
5872	Zij	['B_PER_6']	['B_PER_121']
5873	zal	['']	[]
5874	nagaan	['']	[]
5875	bij	['']	[]
5876	haar	['B_PER_6']	['B_PER_122']
5877	adviseurs	['']	[]
5878	wat	['']	[]
5879	haalbaar	['']	[]
5880	is	['']	[]
5881	.	['']	[]
5882	Nog	['']	[]
5883	geen	['']	[]
5884	duidelijkheid	['']	[]
5885	is	['']	[]
5886	er	['']	[]
5887	vanuit	['']	[]
5888	BZK	['']	[]
5889	over	['']	[]
5890	early	['']	[]
5891	voting	['']	[]
5892	.	['']	[]
5893	Als	['']	[]
5894	het	['']	[]
5895	gaat	['']	[]
5896	om	['']	[]
5897	het	['']	[]
5898	tonen	['']	[]
5899	van	['']	[]
5900	ongeldige	['']	[]
5901	biljetten	['']	[]
5902	vermoedt	['']	[]
5903	de	['B_PER_6']	['B_PER_20']
5904	burgemeester	['I_PER_6']	['I_PER_20']
5905	dat	['']	[]
5906	het	['']	[]
5907	belangrijk	['']	[]
5908	is	['']	[]
5909	dat	['']	[]
5910	dat	['']	[]
5911	mogelijk	['']	[]
5912	is	['']	[]
5913	en	['']	[]
5914	zij	['B_PER_6']	['B_PER_123']
5915	benadrukt	['']	[]
5916	dat	['']	[]
5917	dat	['']	[]
5918	goed	['']	[]
5919	geregeld	['']	[]
5920	moet	['']	[]
5921	worden	['']	[]
5922	.	['']	[]
5923	Tweede	['']	[]
5924	termijn	['']	[]
5925	450	['']	[]
5926	Mevrouw	['B_PER_9']	[]
5927	Admiraal	['I_PER_9']	[]
5928	(	['']	[]
5929	ChristenUnie	['']	[]
5930	)	['']	[]
5931	ziet	['']	[]
5932	de	['']	[]
5933	noodzakelijkheid	['']	[]
5934	nog	['']	[]
5935	niet	['']	[]
5936	,	['']	[]
5937	voortkomend	['']	[]
5938	uit	['']	[]
5939	het	['']	[]
5940	wetsvoorstel	['']	[]
5941	.	['']	[]
5942	Zij	['B_PER_9']	['B_PER_124']
5943	krijgt	['']	[]
5944	daarin	['']	[]
5945	graag	['']	[]
5946	meer	['']	[]
5947	inzicht	['']	[]
5948	in	['']	[]
5949	dat	['']	[]
5950	dit	['']	[]
5951	een	['']	[]
5952	grote	['']	[]
5953	achterlig-	['']	[]
5954	gende	['']	[]
5955	reden	['']	[]
5956	is	['']	[]
5957	voor	['']	[]
5958	het	['']	[]
5959	raadsvoorstel	['']	[]
5960	.	['']	[]
5961	In	['']	[]
5962	de	['']	[]
5963	memorie	['']	[]
5964	van	['']	[]
5965	toelichting	['']	[]
5966	wordt	['']	[]
5967	gespro-	['']	[]
5968	ken	['']	[]
5969	over	['']	[]
5970	optie	['']	[]
5971	1	['']	[]
5972	en	['']	[]
5973	optie	['']	[]
5974	2	['']	[]
5975	.	['']	[]
5976	Optie	['']	[]
5977	2	['']	[]
5978	is	['']	[]
5979	de	['']	[]
5980	CSO	['']	[]
5981	.	['']	[]
5982	Zij	['B_PER_9']	['B_PER_125']
5983	ziet	['']	[]
5984	graag	['']	[]
5985	een	['']	[]
5986	uitwerking	['']	[]
5987	van	['']	[]
5988	optie	['']	[]
5989	1	['']	[]
5990	zonder	['']	[]
5991	de	['']	[]
5992	CSO	['']	[]
5993	.	['']	[]
5994	Het	['']	[]
5995	lijkt	['']	[]
5996	haar	['B_PER_9']	['B_PER_126']
5997	goede	['']	[]
5998	informatie	['']	[]
5999	voor	['']	[]
6000	de	['']	[]
6001	raad	['']	[]
6002	.	['']	[]
6003	De	['B_PER_10']	[]
6004	heer	['I_PER_10']	[]
6005	Van	['I_PER_10']	[]
6006	Steeg	['I_PER_10']	['B_PER_127']
6007	(	['']	['I_PER_127']
6008	CDA	['']	[]
6009	)	['']	[]
6010	komt	['']	[]
6011	terug	['']	[]
6012	bij	['']	[]
6013	de	['']	[]
6014	commissie	['']	[]
6015	op	['']	[]
6016	wat	['']	[]
6017	mevrouw	['B_PER_9']	[]
6018	Admiraal	['I_PER_9']	[]
6019	heeft	['']	[]
6020	gezegd	['']	[]
6021	over	['']	[]
6022	de	['']	[]
6023	noodzaak	['']	[]
6024	van	['']	[]
6025	de	['']	[]
6026	CSO	['']	[]
6027	.	['']	[]
6028	Hij	['B_PER_10']	['B_PER_128']
6029	heeft	['']	[]
6030	begrepen	['']	[]
6031	uit	['']	[]
6032	de	['']	[]
6033	stukken	['']	[]
6034	dat	['']	[]
6035	de	['']	[]
6036	stad	['']	[]
6037	Utrecht	['']	[]
6038	niet	['']	[]
6039	anders	['']	[]
6040	kan	['']	[]
6041	.	['']	[]
6042	Het	['']	[]
6043	telproces	['']	[]
6044	maakt	['']	[]
6045	de	['']	[]
6046	CSO	['']	[]
6047	noodzakelijk	['']	[]
6048	als	['']	[]
6049	gevolg	['']	[]
6050	van	['']	[]
6051	wijzigingen	['']	[]
6052	in	['']	[]
6053	de	['']	[]
6054	Kieswet	['']	[]
6055	.	['']	[]
6056	Wanneer	['']	[]
6057	dat	['']	[]
6058	niet	['']	[]
6059	het	['']	[]
6060	geval	['']	[]
6061	is	['']	[]
6062	,	['']	[]
6063	moet	['']	[]
6064	gekeken	['']	[]
6065	worden	['']	[]
6066	460	['']	[]
6067	of	['']	[]
6068	de	['']	[]
6069	CSO	['']	[]
6070	noodzakelijk	['']	[]
6071	is	['']	[]
6072	.	['']	[]
6073	De	['B_PER_16']	[]
6074	heer	['I_PER_16']	[]
6075	Sungur	['I_PER_16']	[]
6076	(	['']	[]
6077	DENK	['']	[]
6078	)	['']	[]
6079	heeft	['']	[]
6080	zich	['B_PER_16']	[]
6081	bij	['']	[]
6082	de	['']	[]
6083	Voorjaarsnota	['']	[]
6084	uitgesproken	['']	[]
6085	over	['']	[]
6086	opkomst-	['']	[]
6087	bevorderende	['']	[]
6088	maatregelen	['']	[]
6089	.	['']	[]
6090	Wanneer	['']	[]
6091	kan	['']	[]
6092	hij	['B_PER_16']	['B_PER_128']
6093	de	['']	[]
6094	afdoening	['']	[]
6095	van	['']	[]
6096	de	['']	[]
6097	desbetreffende	['']	[]
6098	motie	['']	[]
6099	verwachten	['']	[]
6100	?	['']	[]
6101	Korte	['']	[]
6102	schorsing	['']	[]
6103	en	['']	[]
6104	heropening	['']	[]
6105	van	['']	[]
6106	de	['']	[]
6107	vergadering	['']	[]
6108	.	['']	[]
6109	Burgemeester	['B_PER_6']	['B_PER_83']
6110	Dijksma	['I_PER_6']	['I_PER_83']
6111	begrijpt	['']	[]
6112	waarom	['']	[]
6113	het	['']	[]
6114	belangrijk	['']	[]
6115	is	['']	[]
6116	dat	['']	[]
6117	de	['']	[]
6118	raad	['']	[]
6119	met	['']	[]
6120	haar	['B_PER_6']	['B_PER_83']
6121	kan	['']	[]
6122	inschatten	['']	[]
6123	waarom	['']	[]
6124	CSO	['']	[]
6125	noodzakelijk	['']	[]
6126	is	['']	[]
6127	in	['']	[]
6128	dat	['']	[]
6129	nieuwe	['']	[]
6130	wetsvoorstel	['']	[]
6131	.	['']	[]
6132	De	['']	[]
6133	optie	['']	[]
6134	van	['']	[]
6135	de	['']	[]
6136	470	['']	[]
6137	keuze	['']	[]
6138	zit	['']	[]
6139	er	['']	[]
6140	in	['']	[]
6141	.	['']	[]
6142	Zij	['B_PER_6']	['B_PER_129']
6143	refereert	['']	[]
6144	aan	['']	[]
6145	de	['']	[]
6146	inbreng	['']	[]
6147	van	['']	[]
6148	de	['B_PER_10']	[]
6149	heer	['I_PER_10']	[]
6150	Van	['I_PER_10']	[]
6151	Steeg	['I_PER_10']	['B_PER_58']
6152	:	['']	['I_PER_58']
6153	dat	['']	[]
6154	dat	['']	[]
6155	feitelijk	['']	[]
6156	voor	['']	[]
6157	Utrecht	['']	[]
6158	geen	['']	[]
6159	optie	['']	[]
6160	is	['']	[]
6161	.	['']	[]
6162	Zij	['B_PER_6']	['B_PER_130']
6163	zal	['']	[]
6164	haar	['B_PER_6']	['B_PER_131']
6165	antwoord	['']	[]
6166	de	['']	[]
6167	commissie	['']	[]
6168	ook	['']	[]
6169	schriftelijk	['']	[]
6170	doen	['']	[]
6171	toekomen	['']	[]
6172	.	['']	[]
6173	In	['']	[]
6174	het	['']	[]
6175	nieuwe	['']	[]
6176	wetsvoorstel	['']	[]
6177	is	['']	[]
6178	de	['']	[]
6179	normering	['']	[]
6180	aangescherpt	['']	[]
6181	voor	['']	[]
6182	wat	['']	[]
6183	een	['']	[]
6184	foutmarge	['']	[]
6185	kan	['']	[]
6186	zijn	['']	[]
6187	op	['']	[]
6188	stembureauniveau	['']	[]
6189	.	['']	[]
6190	De	['']	[]
6191	wens	['']	[]
6192	bestaat	['']	[]
6193	om	['']	[]
6194	het	['']	[]
6195	proces	['']	[]
6196	verdergaand	['']	[]
6197	te	['']	[]
6198	verbeteren	['']	[]
6199	.	['']	[]
6200	Dat	['']	[]
6201	betekent	['']	[]
6202	dat	['']	[]
6203	er	['']	[]
6204	een	['']	[]
6205	eis	['']	[]
6206	komt	['']	[]
6207	dat	['']	[]
6208	het	['']	[]
6209	gemeentelijk	['']	[]
6210	stembureau	['']	[]
6211	een	['']	[]
6212	hertelling	['']	[]
6213	zal	['']	[]
6214	laten	['']	[]
6215	plaatsvinden	['']	[]
6216	.	['']	[]
6217	Met	['']	[]
6218	de	['']	[]
6219	aantallen	['']	[]
6220	stemmen	['']	[]
6221	in	['']	[]
6222	de	['']	[]
6223	stad	['']	[]
6224	gaat	['']	[]
6225	het	['']	[]
6226	niet	['']	[]
6227	om	['']	[]
6228	slechts	['']	[]
6229	10	['']	[]
6230	stembussen	['']	[]
6231	het	['']	[]
6232	kan	['']	[]
6233	om	['']	[]
6234	honderden	['']	[]
6235	stembussen	['']	[]
6236	gaan	['']	[]
6237	.	['']	[]
6238	Dat	['']	[]
6239	maakt	['']	[]
6240	dat	['']	[]
6241	in	['']	[]
6242	de	['']	[]
6243	praktijk	['']	[]
6244	het	['']	[]
6245	niet	['']	[]
6246	doenlijk	['']	[]
6247	is	['']	[]
6248	het	['']	[]
6249	zo	['']	[]
6250	te	['']	[]
6251	doen	['']	[]
6252	.	['']	[]
6253	Dus	['']	[]
6254	is	['']	[]
6255	voor	['']	[]
6256	de	['']	[]
6257	gemeente	['']	[]
6258	Utrecht	['']	[]
6259	CSO	['']	[]
6260	in	['']	[]
6261	pragmatisch	['']	[]
6262	opzicht	['']	[]
6263	,	['']	[]
6264	verreweg	['']	[]
6265	de	['']	[]
6266	enige	['']	[]
6267	oplossing	['']	[]
6268	.	['']	[]
6269	480	['']	[]
6270	Griffie	['']	[]
6271	Gemeenteraad	['']	[]
6272	Utrecht	['']	[]
6273	Verslag	['']	[]
6274	van	['']	[]
6275	de	['']	[]
6276	openbare	['']	[]
6277	fysieke	['']	[]
6278	vergadering	['']	[]
6279	van	['']	[]
6280	de	['']	[]
6281	Commissie	['']	[]
6282	Mens	['']	[]
6283	&	['']	[]
6284	Samenleving	['']	[]
6285	op	['']	[]
6286	30	['']	[]
6287	september	['']	[]
6288	2021	['']	[]
6289	Pagina	['']	[]
6290	11	['']	[]
6291	van	['']	[]
6292	12	['']	[]
6293	De	['B_PER_6']	['B_PER_20']
6294	burgemeester	['I_PER_6']	['I_PER_20']
6295	is	['']	[]
6296	bereid	['']	[]
6297	een	['']	[]
6298	bijdrage	['']	[]
6299	te	['']	[]
6300	leveren	['']	[]
6301	aan	['']	[]
6302	de	['']	[]
6303	extra	['']	[]
6304	kosten	['']	[]
6305	.	['']	[]
6306	Dat	['']	[]
6307	neemt	['']	[]
6308	niet	['']	[]
6309	weg	['']	[]
6310	dat	['']	[]
6311	de	['']	[]
6312	rekening	['']	[]
6313	zal	['']	[]
6314	oplopen	['']	[]
6315	.	['']	[]
6316	Zij	['B_PER_6']	['B_PER_132']
6317	vindt	['']	[]
6318	het	['']	[]
6319	belangrijk	['']	[]
6320	om	['']	[]
6321	dat	['']	[]
6322	te	['']	[]
6323	noemen	['']	[]
6324	.	['']	[]
6325	Zij	['B_PER_6']	['B_PER_133']
6326	gaat	['']	[]
6327	in	['']	[]
6328	op	['']	[]
6329	de	['']	[]
6330	vraag	['']	[]
6331	van	['']	[]
6332	de	['B_PER_16']	[]
6333	heer	['I_PER_16']	[]
6334	Sungur	['I_PER_16']	[]
6335	over	['']	[]
6336	opkomstbevorderende	['']	[]
6337	maatregelen	['']	[]
6338	.	['']	[]
6339	Het	['']	[]
6340	college	['']	[]
6341	deed	['']	[]
6342	al	['']	[]
6343	suggesties	['']	[]
6344	.	['']	[]
6345	Feitelijk	['']	[]
6346	doet	['']	[]
6347	het	['']	[]
6348	college	['']	[]
6349	de	['']	[]
6350	motie	['']	[]
6351	pas	['']	[]
6352	af	['']	[]
6353	bij	['']	[]
6354	de	['']	[]
6355	vol-	['']	[]
6356	gende	['']	[]
6357	verkiezingen	['']	[]
6358	.	['']	[]
6359	De	['']	[]
6360	raad	['']	[]
6361	beslist	['']	[]
6362	over	['']	[]
6363	het	['']	[]
6364	formele	['']	[]
6365	moment	['']	[]
6366	van	['']	[]
6367	afdoening	['']	[]
6368	.	['']	[]
6369	In	['']	[]
6370	de	['']	[]
6371	aanloop	['']	[]
6372	naar	['']	[]
6373	de	['']	[]
6374	verkiezingen	['']	[]
6375	zal	['']	[]
6376	het	['']	[]
6377	college	['']	[]
6378	een	['']	[]
6379	aantal	['']	[]
6380	toezeggingen	['']	[]
6381	gestand	['']	[]
6382	doen	['']	[]
6383	.	['']	[]
6384	De	['B_PER_16']	[]
6385	heer	['I_PER_16']	[]
6386	Sungur	['I_PER_16']	[]
6387	(	['']	[]
6388	DENK	['']	[]
6389	)	['']	[]
6390	merkt	['']	[]
6391	op	['']	[]
6392	dat	['']	[]
6393	bij	['']	[]
6394	de	['']	[]
6395	behandeling	['']	[]
6396	van	['']	[]
6397	de	['']	[]
6398	motie	['']	[]
6399	de	['B_PER_6']	['B_PER_20']
6400	burge-	['I_PER_6']	['I_PER_20']
